roll_name,det_id,region,ring,station,sector,layer,subsector,roll,area,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
W+1_RB1out_S01_Backward,637569049,0,1,1,1,2,1,1,24081.4,448.675,136.1,146.4,448.675,-69.9,146.4,448.675,-69.9,263.3,448.675,136.1,263.3
W+1_RB1out_S01_Forward,637634585,0,1,1,1,2,1,3,25791.2,448.675,136.1,263.9,448.675,-69.9,263.9,448.675,-69.9,389.1,448.675,136.1,389.1
W+1_RB1in_S02_Backward,637567129,0,1,1,2,1,1,1,24081.4,390.953,150.199,146.4,287.953,328.601,146.4,287.953,328.601,263.3,390.953,150.199,263.3
W+1_RB1in_S02_Forward,637632665,0,1,1,2,1,1,3,25791.2,390.953,150.199,263.9,287.953,328.601,263.9,287.953,328.601,389.1,390.953,150.199,389.1
W+1_RB1out_S02_Backward,637569177,0,1,1,2,2,1,1,24081.4,320.514,342.204,146.4,423.514,163.802,146.4,423.514,163.802,263.3,320.514,342.204,263.3
W+1_RB1out_S02_Forward,637634713,0,1,1,2,2,1,3,25791.2,320.514,342.204,263.9,423.514,163.802,263.9,423.514,163.802,389.1,320.514,342.204,389.1
W+1_RB1in_S03_Backward,637567257,0,1,1,3,1,1,1,24081.4,263.476,325.553,146.4,85.0743,428.553,146.4,85.0743,428.553,263.3,263.476,325.553,263.3
W+1_RB1in_S03_Forward,637632793,0,1,1,3,1,1,3,25791.2,263.476,325.553,263.9,85.0743,428.553,263.9,85.0743,428.553,389.1,263.476,325.553,389.1
W+1_RB1out_S03_Backward,637569305,0,1,1,3,2,1,1,24081.4,106.471,456.614,146.4,284.873,353.614,146.4,284.873,353.614,263.3,106.471,456.614,263.3
W+1_RB1out_S03_Forward,637634841,0,1,1,3,2,1,3,25791.2,106.471,456.614,263.9,284.873,353.614,263.9,284.873,353.614,389.1,106.471,456.614,389.1
W+1_RB1in_S04_Backward,637567385,0,1,1,4,1,1,1,20064.4,65.4,413.675,185.4,-140.6,413.675,185.4,-140.6,413.675,282.8,65.4,413.675,282.8
W+1_RB1in_S04_Forward,637632921,0,1,1,4,1,1,3,21774.2,65.4,413.675,283.4,-140.6,413.675,283.4,-140.6,413.675,389.1,65.4,413.675,389.1
W+1_RB1out_S04_Backward,637569433,0,1,1,4,2,1,1,20064.4,-136.1,448.675,185.4,69.9,448.675,185.4,69.9,448.675,282.8,-136.1,448.675,282.8
W+1_RB1out_S04_Forward,637634969,0,1,1,4,2,1,3,21774.2,-136.1,448.675,283.4,69.9,448.675,283.4,69.9,448.675,389.1,-136.1,448.675,389.1
W+1_RB1in_S05_Backward,637567513,0,1,1,5,1,1,1,24081.4,-150.199,390.953,146.4,-328.601,287.953,146.4,-328.601,287.953,263.3,-150.199,390.953,263.3
W+1_RB1in_S05_Forward,637633049,0,1,1,5,1,1,3,25791.2,-150.199,390.953,263.9,-328.601,287.953,263.9,-328.601,287.953,389.1,-150.199,390.953,389.1
W+1_RB1out_S05_Backward,637569561,0,1,1,5,2,1,1,24081.4,-342.204,320.514,146.4,-163.802,423.514,146.4,-163.802,423.514,263.3,-342.204,320.514,263.3
W+1_RB1out_S05_Forward,637635097,0,1,1,5,2,1,3,25791.2,-342.204,320.514,263.9,-163.802,423.514,263.9,-163.802,423.514,389.1,-342.204,320.514,389.1
W+1_RB1in_S06_Backward,637567641,0,1,1,6,1,1,1,24081.4,-325.553,263.476,146.4,-428.553,85.0743,146.4,-428.553,85.0743,263.3,-325.553,263.476,263.3
W+1_RB1in_S06_Forward,637633177,0,1,1,6,1,1,3,25791.2,-325.553,263.476,263.9,-428.553,85.0743,263.9,-428.553,85.0743,389.1,-325.553,263.476,389.1
W+1_RB1out_S06_Backward,637569689,0,1,1,6,2,1,1,24081.4,-456.614,106.471,146.4,-353.614,284.873,146.4,-353.614,284.873,263.3,-456.614,106.471,263.3
W+1_RB1out_S06_Forward,637635225,0,1,1,6,2,1,3,25791.2,-456.614,106.471,263.9,-353.614,284.873,263.9,-353.614,284.873,389.1,-456.614,106.471,389.1
W+1_RB1in_S07_Backward,637567769,0,1,1,7,1,1,1,24081.4,-413.675,65.4,146.4,-413.675,-140.6,146.4,-413.675,-140.6,263.3,-413.675,65.4,263.3
W+1_RB1in_S07_Forward,637633305,0,1,1,7,1,1,3,25791.2,-413.675,65.4,263.9,-413.675,-140.6,263.9,-413.675,-140.6,389.1,-413.675,65.4,389.1
W+1_RB1out_S07_Backward,637569817,0,1,1,7,2,1,1,24081.4,-448.675,-136.1,146.4,-448.675,69.9,146.4,-448.675,69.9,263.3,-448.675,-136.1,263.3
W+1_RB1out_S07_Forward,637635353,0,1,1,7,2,1,3,25791.2,-448.675,-136.1,263.9,-448.675,69.9,263.9,-448.675,69.9,389.1,-448.675,-136.1,389.1
W+1_RB1in_S08_Backward,637567897,0,1,1,8,1,1,1,24081.4,-390.953,-150.199,146.4,-287.953,-328.601,146.4,-287.953,-328.601,263.3,-390.953,-150.199,263.3
W+1_RB1in_S08_Forward,637633433,0,1,1,8,1,1,3,25791.2,-390.953,-150.199,263.9,-287.953,-328.601,263.9,-287.953,-328.601,389.1,-390.953,-150.199,389.1
W+1_RB1out_S08_Backward,637569945,0,1,1,8,2,1,1,24081.4,-320.514,-342.204,146.4,-423.514,-163.802,146.4,-423.514,-163.802,263.3,-320.514,-342.204,263.3
W+1_RB1out_S08_Forward,637635481,0,1,1,8,2,1,3,25791.2,-320.514,-342.204,263.9,-423.514,-163.802,263.9,-423.514,-163.802,389.1,-320.514,-342.204,389.1
W+1_RB1in_S09_Backward,637568025,0,1,1,9,1,1,1,24081.4,-263.476,-325.553,146.4,-85.0743,-428.553,146.4,-85.0743,-428.553,263.3,-263.476,-325.553,263.3
W+1_RB1in_S09_Forward,637633561,0,1,1,9,1,1,3,25791.2,-263.476,-325.553,263.9,-85.0743,-428.553,263.9,-85.0743,-428.553,389.1,-263.476,-325.553,389.1
W+1_RB1out_S09_Backward,637570073,0,1,1,9,2,1,1,24081.4,-106.471,-456.614,146.4,-284.873,-353.614,146.4,-284.873,-353.614,263.3,-106.471,-456.614,263.3
W+1_RB1out_S09_Forward,637635609,0,1,1,9,2,1,3,25791.2,-106.471,-456.614,263.9,-284.873,-353.614,263.9,-284.873,-353.614,389.1,-106.471,-456.614,389.1
W+1_RB1in_S10_Backward,637568153,0,1,1,10,1,1,1,24081.4,-65.4,-413.675,146.4,140.6,-413.675,146.4,140.6,-413.675,263.3,-65.4,-413.675,263.3
W+1_RB1in_S10_Forward,637633689,0,1,1,10,1,1,3,25791.2,-65.4,-413.675,263.9,140.6,-413.675,263.9,140.6,-413.675,389.1,-65.4,-413.675,389.1
W+1_RB1out_S10_Backward,637570201,0,1,1,10,2,1,1,24081.4,136.1,-448.675,146.4,-69.9,-448.675,146.4,-69.9,-448.675,263.3,136.1,-448.675,263.3
W+1_RB1out_S10_Forward,637635737,0,1,1,10,2,1,3,25791.2,136.1,-448.675,263.9,-69.9,-448.675,263.9,-69.9,-448.675,389.1,136.1,-448.675,389.1
W+1_RB1in_S11_Backward,637568281,0,1,1,11,1,1,1,24081.4,150.199,-390.953,146.4,328.601,-287.953,146.4,328.601,-287.953,263.3,150.199,-390.953,263.3
W+1_RB1in_S11_Forward,637633817,0,1,1,11,1,1,3,25791.2,150.199,-390.953,263.9,328.601,-287.953,263.9,328.601,-287.953,389.1,150.199,-390.953,389.1
W+1_RB1out_S11_Backward,637570329,0,1,1,11,2,1,1,24081.4,342.204,-320.514,146.4,163.802,-423.514,146.4,163.802,-423.514,263.3,342.204,-320.514,263.3
W+1_RB1out_S11_Forward,637635865,0,1,1,11,2,1,3,25791.2,342.204,-320.514,263.9,163.802,-423.514,263.9,163.802,-423.514,389.1,342.204,-320.514,389.1
W+1_RB1in_S12_Backward,637568409,0,1,1,12,1,1,1,24081.4,325.553,-263.476,146.4,428.553,-85.0743,146.4,428.553,-85.0743,263.3,325.553,-263.476,263.3
W+1_RB1in_S12_Forward,637633945,0,1,1,12,1,1,3,25791.2,325.553,-263.476,263.9,428.553,-85.0743,263.9,428.553,-85.0743,389.1,325.553,-263.476,389.1
W+1_RB1out_S12_Backward,637570457,0,1,1,12,2,1,1,24081.4,456.614,-106.471,146.4,353.614,-284.873,146.4,353.614,-284.873,263.3,456.614,-106.471,263.3
W+1_RB1out_S12_Forward,637635993,0,1,1,12,2,1,3,25791.2,456.614,-106.471,263.9,353.614,-284.873,263.9,353.614,-284.873,389.1,456.614,-106.471,389.1
W+1_RB2in_S01_Backward,637567033,0,1,2,1,1,1,1,19071.2,494.975,-142,146.4,494.975,106,146.4,494.975,106,223.3,494.975,-142,223.3
W+1_RB2in_S01_Middle,637599801,0,1,2,1,1,1,2,19691.2,494.975,-142,223.9,494.975,106,223.9,494.975,106,303.3,494.975,-142,303.3
W+1_RB2in_S01_Forward,637632569,0,1,2,1,1,1,3,21129.6,494.975,-142,303.9,494.975,106,303.9,494.975,106,389.1,494.975,-142,389.1
W+1_RB2out_S01_Backward,637569081,0,1,2,1,2,1,1,28991.2,529.975,105.3,146.4,529.975,-142.7,146.4,529.975,-142.7,263.3,529.975,105.3,263.3
W+1_RB2out_S01_Forward,637634617,0,1,2,1,2,1,3,31049.6,529.975,105.3,263.9,529.975,-142.7,263.9,529.975,-142.7,389.1,529.975,105.3,389.1
W+1_RB2in_S02_Backward,637567161,0,1,2,2,1,1,1,19071.2,499.661,124.512,146.4,375.661,339.286,146.4,375.661,339.286,223.3,499.661,124.512,223.3
W+1_RB2in_S02_Middle,637599929,0,1,2,2,1,1,2,19691.2,499.661,124.512,223.9,375.661,339.286,223.9,375.661,339.286,303.3,499.661,124.512,303.3
W+1_RB2in_S02_Forward,637632697,0,1,2,2,1,1,3,21129.6,499.661,124.512,303.9,375.661,339.286,303.9,375.661,339.286,389.1,499.661,124.512,389.1
W+1_RB2out_S02_Backward,637569209,0,1,2,2,2,1,1,28991.2,406.322,356.18,146.4,530.322,141.406,146.4,530.322,141.406,263.3,406.322,356.18,263.3
W+1_RB2out_S02_Forward,637634745,0,1,2,2,2,1,3,31049.6,406.322,356.18,263.9,530.322,141.406,263.9,530.322,141.406,389.1,406.322,356.18,389.1
W+1_RB2in_S03_Backward,637567289,0,1,2,3,1,1,1,19071.2,370.463,357.661,146.4,155.689,481.661,146.4,155.689,481.661,223.3,370.463,357.661,223.3
W+1_RB2in_S03_Middle,637600057,0,1,2,3,1,1,2,19691.2,370.463,357.661,223.9,155.689,481.661,223.9,155.689,481.661,303.3,370.463,357.661,303.3
W+1_RB2in_S03_Forward,637632825,0,1,2,3,1,1,3,21129.6,370.463,357.661,303.9,155.689,481.661,303.9,155.689,481.661,389.1,370.463,357.661,389.1
W+1_RB2out_S03_Backward,637569337,0,1,2,3,2,1,1,28991.2,173.795,511.622,146.4,388.569,387.622,146.4,388.569,387.622,263.3,173.795,511.622,263.3
W+1_RB2out_S03_Forward,637634873,0,1,2,3,2,1,3,31049.6,173.795,511.622,263.9,388.569,387.622,263.9,388.569,387.622,389.1,173.795,511.622,389.1
W+1_RB2in_S04_Backward,637567417,0,1,2,4,1,1,1,14235.2,142,494.975,185.4,-106,494.975,185.4,-106,494.975,242.8,142,494.975,242.8
W+1_RB2in_S04_Middle,637600185,0,1,2,4,1,1,2,19691.2,142,494.975,243.4,-106,494.975,243.4,-106,494.975,322.8,142,494.975,322.8
W+1_RB2in_S04_Forward,637632953,0,1,2,4,1,1,3,16293.6,142,494.975,323.4,-106,494.975,323.4,-106,494.975,389.1,142,494.975,389.1
W+1_RB2out_S04_Backward,637569465,0,1,2,4,2,1,1,24155.2,-105.3,529.975,185.4,142.7,529.975,185.4,142.7,529.975,282.8,-105.3,529.975,282.8
W+1_RB2out_S04_Forward,637635001,0,1,2,4,2,1,3,26213.6,-105.3,529.975,283.4,142.7,529.975,283.4,142.7,529.975,389.1,-105.3,529.975,389.1
W+1_RB2in_S05_Backward,637567545,0,1,2,5,1,1,1,19071.2,-124.512,499.661,146.4,-339.286,375.661,146.4,-339.286,375.661,223.3,-124.512,499.661,223.3
W+1_RB2in_S05_Middle,637600313,0,1,2,5,1,1,2,19691.2,-124.512,499.661,223.9,-339.286,375.661,223.9,-339.286,375.661,303.3,-124.512,499.661,303.3
W+1_RB2in_S05_Forward,637633081,0,1,2,5,1,1,3,21129.6,-124.512,499.661,303.9,-339.286,375.661,303.9,-339.286,375.661,389.1,-124.512,499.661,389.1
W+1_RB2out_S05_Backward,637569593,0,1,2,5,2,1,1,28991.2,-356.18,406.322,146.4,-141.406,530.322,146.4,-141.406,530.322,263.3,-356.18,406.322,263.3
W+1_RB2out_S05_Forward,637635129,0,1,2,5,2,1,3,31049.6,-356.18,406.322,263.9,-141.406,530.322,263.9,-141.406,530.322,389.1,-356.18,406.322,389.1
W+1_RB2in_S06_Backward,637567673,0,1,2,6,1,1,1,19071.2,-357.661,370.463,146.4,-481.661,155.689,146.4,-481.661,155.689,223.3,-357.661,370.463,223.3
W+1_RB2in_S06_Middle,637600441,0,1,2,6,1,1,2,19691.2,-357.661,370.463,223.9,-481.661,155.689,223.9,-481.661,155.689,303.3,-357.661,370.463,303.3
W+1_RB2in_S06_Forward,637633209,0,1,2,6,1,1,3,21129.6,-357.661,370.463,303.9,-481.661,155.689,303.9,-481.661,155.689,389.1,-357.661,370.463,389.1
W+1_RB2out_S06_Backward,637569721,0,1,2,6,2,1,1,28991.2,-511.622,173.795,146.4,-387.622,388.569,146.4,-387.622,388.569,263.3,-511.622,173.795,263.3
W+1_RB2out_S06_Forward,637635257,0,1,2,6,2,1,3,31049.6,-511.622,173.795,263.9,-387.622,388.569,263.9,-387.622,388.569,389.1,-511.622,173.795,389.1
W+1_RB2in_S07_Backward,637567801,0,1,2,7,1,1,1,19071.2,-494.975,142,146.4,-494.975,-106,146.4,-494.975,-106,223.3,-494.975,142,223.3
W+1_RB2in_S07_Middle,637600569,0,1,2,7,1,1,2,19691.2,-494.975,142,223.9,-494.975,-106,223.9,-494.975,-106,303.3,-494.975,142,303.3
W+1_RB2in_S07_Forward,637633337,0,1,2,7,1,1,3,21129.6,-494.975,142,303.9,-494.975,-106,303.9,-494.975,-106,389.1,-494.975,142,389.1
W+1_RB2out_S07_Backward,637569849,0,1,2,7,2,1,1,28991.2,-529.975,-105.3,146.4,-529.975,142.7,146.4,-529.975,142.7,263.3,-529.975,-105.3,263.3
W+1_RB2out_S07_Forward,637635385,0,1,2,7,2,1,3,31049.6,-529.975,-105.3,263.9,-529.975,142.7,263.9,-529.975,142.7,389.1,-529.975,-105.3,389.1
W+1_RB2in_S08_Backward,637567929,0,1,2,8,1,1,1,19071.2,-499.661,-124.512,146.4,-375.661,-339.286,146.4,-375.661,-339.286,223.3,-499.661,-124.512,223.3
W+1_RB2in_S08_Middle,637600697,0,1,2,8,1,1,2,19691.2,-499.661,-124.512,223.9,-375.661,-339.286,223.9,-375.661,-339.286,303.3,-499.661,-124.512,303.3
W+1_RB2in_S08_Forward,637633465,0,1,2,8,1,1,3,21129.6,-499.661,-124.512,303.9,-375.661,-339.286,303.9,-375.661,-339.286,389.1,-499.661,-124.512,389.1
W+1_RB2out_S08_Backward,637569977,0,1,2,8,2,1,1,28991.2,-406.322,-356.18,146.4,-530.322,-141.406,146.4,-530.322,-141.406,263.3,-406.322,-356.18,263.3
W+1_RB2out_S08_Forward,637635513,0,1,2,8,2,1,3,31049.6,-406.322,-356.18,263.9,-530.322,-141.406,263.9,-530.322,-141.406,389.1,-406.322,-356.18,389.1
W+1_RB2in_S09_Backward,637568057,0,1,2,9,1,1,1,19071.2,-370.463,-357.661,146.4,-155.689,-481.661,146.4,-155.689,-481.661,223.3,-370.463,-357.661,223.3
W+1_RB2in_S09_Middle,637600825,0,1,2,9,1,1,2,19691.2,-370.463,-357.661,223.9,-155.689,-481.661,223.9,-155.689,-481.661,303.3,-370.463,-357.661,303.3
W+1_RB2in_S09_Forward,637633593,0,1,2,9,1,1,3,21129.6,-370.463,-357.661,303.9,-155.689,-481.661,303.9,-155.689,-481.661,389.1,-370.463,-357.661,389.1
W+1_RB2out_S09_Backward,637570105,0,1,2,9,2,1,1,28991.2,-173.795,-511.622,146.4,-388.569,-387.622,146.4,-388.569,-387.622,263.3,-173.795,-511.622,263.3
W+1_RB2out_S09_Forward,637635641,0,1,2,9,2,1,3,31049.6,-173.795,-511.622,263.9,-388.569,-387.622,263.9,-388.569,-387.622,389.1,-173.795,-511.622,389.1
W+1_RB2in_S10_Backward,637568185,0,1,2,10,1,1,1,19071.2,-142,-494.975,146.4,106,-494.975,146.4,106,-494.975,223.3,-142,-494.975,223.3
W+1_RB2in_S10_Middle,637600953,0,1,2,10,1,1,2,19691.2,-142,-494.975,223.9,106,-494.975,223.9,106,-494.975,303.3,-142,-494.975,303.3
W+1_RB2in_S10_Forward,637633721,0,1,2,10,1,1,3,21129.6,-142,-494.975,303.9,106,-494.975,303.9,106,-494.975,389.1,-142,-494.975,389.1
W+1_RB2out_S10_Backward,637570233,0,1,2,10,2,1,1,28991.2,105.3,-529.975,146.4,-142.7,-529.975,146.4,-142.7,-529.975,263.3,105.3,-529.975,263.3
W+1_RB2out_S10_Forward,637635769,0,1,2,10,2,1,3,31049.6,105.3,-529.975,263.9,-142.7,-529.975,263.9,-142.7,-529.975,389.1,105.3,-529.975,389.1
W+1_RB2in_S11_Backward,637568313,0,1,2,11,1,1,1,19071.2,124.512,-499.661,146.4,339.286,-375.661,146.4,339.286,-375.661,223.3,124.512,-499.661,223.3
W+1_RB2in_S11_Middle,637601081,0,1,2,11,1,1,2,19691.2,124.512,-499.661,223.9,339.286,-375.661,223.9,339.286,-375.661,303.3,124.512,-499.661,303.3
W+1_RB2in_S11_Forward,637633849,0,1,2,11,1,1,3,21129.6,124.512,-499.661,303.9,339.286,-375.661,303.9,339.286,-375.661,389.1,124.512,-499.661,389.1
W+1_RB2out_S11_Backward,637570361,0,1,2,11,2,1,1,28991.2,356.18,-406.322,146.4,141.406,-530.322,146.4,141.406,-530.322,263.3,356.18,-406.322,263.3
W+1_RB2out_S11_Forward,637635897,0,1,2,11,2,1,3,31049.6,356.18,-406.322,263.9,141.406,-530.322,263.9,141.406,-530.322,389.1,356.18,-406.322,389.1
W+1_RB2in_S12_Backward,637568441,0,1,2,12,1,1,1,19071.2,357.661,-370.463,146.4,481.661,-155.689,146.4,481.661,-155.689,223.3,357.661,-370.463,223.3
W+1_RB2in_S12_Middle,637601209,0,1,2,12,1,1,2,19691.2,357.661,-370.463,223.9,481.661,-155.689,223.9,481.661,-155.689,303.3,357.661,-370.463,303.3
W+1_RB2in_S12_Forward,637633977,0,1,2,12,1,1,3,21129.6,357.661,-370.463,303.9,481.661,-155.689,303.9,481.661,-155.689,389.1,357.661,-370.463,389.1
W+1_RB2out_S12_Backward,637570489,0,1,2,12,2,1,1,28991.2,511.622,-173.795,146.4,387.622,-388.569,146.4,387.622,-388.569,263.3,511.622,-173.795,263.3
W+1_RB2out_S12_Forward,637636025,0,1,2,12,2,1,3,31049.6,511.622,-173.795,263.9,387.622,-388.569,263.9,387.622,-388.569,389.1,511.622,-173.795,389.1
W+1_RB3-_S01_Backward,637567065,0,1,3,1,1,1,1,17301.2,602.15,-130.6,146.4,602.15,17.4,146.4,602.15,17.4,263.3,602.15,-130.6,263.3
W+1_RB3+_S01_Backward,637571161,0,1,3,1,1,2,1,17301.2,602.15,19.4,146.4,602.15,167.4,146.4,602.15,167.4,263.3,602.15,19.4,263.3
W+1_RB3-_S01_Forward,637632601,0,1,3,1,1,1,3,18529.6,602.15,-130.6,263.9,602.15,17.4,263.9,602.15,17.4,389.1,602.15,-130.6,389.1
W+1_RB3+_S01_Forward,637636697,0,1,3,1,1,2,3,18529.6,602.15,19.4,263.9,602.15,167.4,263.9,602.15,167.4,389.1,602.15,19.4,389.1
W+1_RB3-_S02_Backward,637567193,0,1,3,2,1,1,1,17301.2,586.777,187.972,146.4,512.777,316.144,146.4,512.777,316.144,263.3,586.777,187.972,263.3
W+1_RB3+_S02_Backward,637571289,0,1,3,2,1,2,1,17301.2,511.777,317.876,146.4,437.777,446.048,146.4,437.777,446.048,263.3,511.777,317.876,263.3
W+1_RB3-_S02_Forward,637632729,0,1,3,2,1,1,3,18529.6,586.777,187.972,263.9,512.777,316.144,263.9,512.777,316.144,389.1,586.777,187.972,389.1
W+1_RB3+_S02_Forward,637636825,0,1,3,2,1,2,3,18529.6,511.777,317.876,263.9,437.777,446.048,263.9,437.777,446.048,389.1,511.777,317.876,389.1
W+1_RB3-_S03_Backward,637567321,0,1,3,3,1,1,1,17301.2,414.178,456.177,146.4,286.006,530.177,146.4,286.006,530.177,263.3,414.178,456.177,263.3
W+1_RB3+_S03_Backward,637571417,0,1,3,3,1,2,1,17301.2,284.274,531.177,146.4,156.102,605.177,146.4,156.102,605.177,263.3,284.274,531.177,263.3
W+1_RB3-_S03_Forward,637632857,0,1,3,3,1,1,3,18529.6,414.178,456.177,263.9,286.006,530.177,263.9,286.006,530.177,389.1,414.178,456.177,389.1
W+1_RB3+_S03_Forward,637636953,0,1,3,3,1,2,3,18529.6,284.274,531.177,263.9,156.102,605.177,263.9,156.102,605.177,389.1,284.274,531.177,389.1
W+1_RB3-_S04_Backward,637567449,0,1,3,4,1,1,1,14415.2,130.6,602.15,185.4,-17.4,602.15,185.4,-17.4,602.15,282.8,130.6,602.15,282.8
W+1_RB3+_S04_Backward,637571545,0,1,3,4,1,2,1,14415.2,-19.4,602.15,185.4,-167.4,602.15,185.4,-167.4,602.15,282.8,-19.4,602.15,282.8
W+1_RB3-_S04_Forward,637632985,0,1,3,4,1,1,3,15643.6,130.6,602.15,283.4,-17.4,602.15,283.4,-17.4,602.15,389.1,130.6,602.15,389.1
W+1_RB3+_S04_Forward,637637081,0,1,3,4,1,2,3,15643.6,-19.4,602.15,283.4,-167.4,602.15,283.4,-167.4,602.15,389.1,-19.4,602.15,389.1
W+1_RB3-_S05_Backward,637567577,0,1,3,5,1,1,1,17301.2,-187.972,586.777,146.4,-316.144,512.777,146.4,-316.144,512.777,263.3,-187.972,586.777,263.3
W+1_RB3+_S05_Backward,637571673,0,1,3,5,1,2,1,17301.2,-317.876,511.777,146.4,-446.048,437.777,146.4,-446.048,437.777,263.3,-317.876,511.777,263.3
W+1_RB3-_S05_Forward,637633113,0,1,3,5,1,1,3,18529.6,-187.972,586.777,263.9,-316.144,512.777,263.9,-316.144,512.777,389.1,-187.972,586.777,389.1
W+1_RB3+_S05_Forward,637637209,0,1,3,5,1,2,3,18529.6,-317.876,511.777,263.9,-446.048,437.777,263.9,-446.048,437.777,389.1,-317.876,511.777,389.1
W+1_RB3-_S06_Backward,637567705,0,1,3,6,1,1,1,17301.2,-456.177,414.178,146.4,-530.177,286.006,146.4,-530.177,286.006,263.3,-456.177,414.178,263.3
W+1_RB3+_S06_Backward,637571801,0,1,3,6,1,2,1,17301.2,-531.177,284.274,146.4,-605.177,156.102,146.4,-605.177,156.102,263.3,-531.177,284.274,263.3
W+1_RB3-_S06_Forward,637633241,0,1,3,6,1,1,3,18529.6,-456.177,414.178,263.9,-530.177,286.006,263.9,-530.177,286.006,389.1,-456.177,414.178,389.1
W+1_RB3+_S06_Forward,637637337,0,1,3,6,1,2,3,18529.6,-531.177,284.274,263.9,-605.177,156.102,263.9,-605.177,156.102,389.1,-531.177,284.274,389.1
W+1_RB3-_S07_Backward,637567833,0,1,3,7,1,1,1,17301.2,-602.15,130.6,146.4,-602.15,-17.4,146.4,-602.15,-17.4,263.3,-602.15,130.6,263.3
W+1_RB3+_S07_Backward,637571929,0,1,3,7,1,2,1,17301.2,-602.15,-19.4,146.4,-602.15,-167.4,146.4,-602.15,-167.4,263.3,-602.15,-19.4,263.3
W+1_RB3-_S07_Forward,637633369,0,1,3,7,1,1,3,18529.6,-602.15,130.6,263.9,-602.15,-17.4,263.9,-602.15,-17.4,389.1,-602.15,130.6,389.1
W+1_RB3+_S07_Forward,637637465,0,1,3,7,1,2,3,18529.6,-602.15,-19.4,263.9,-602.15,-167.4,263.9,-602.15,-167.4,389.1,-602.15,-19.4,389.1
W+1_RB3-_S08_Backward,637567961,0,1,3,8,1,1,1,17301.2,-586.777,-187.972,146.4,-512.777,-316.144,146.4,-512.777,-316.144,263.3,-586.777,-187.972,263.3
W+1_RB3+_S08_Backward,637572057,0,1,3,8,1,2,1,17301.2,-511.777,-317.876,146.4,-437.777,-446.048,146.4,-437.777,-446.048,263.3,-511.777,-317.876,263.3
W+1_RB3-_S08_Forward,637633497,0,1,3,8,1,1,3,18529.6,-586.777,-187.972,263.9,-512.777,-316.144,263.9,-512.777,-316.144,389.1,-586.777,-187.972,389.1
W+1_RB3+_S08_Forward,637637593,0,1,3,8,1,2,3,18529.6,-511.777,-317.876,263.9,-437.777,-446.048,263.9,-437.777,-446.048,389.1,-511.777,-317.876,389.1
W+1_RB3-_S09_Backward,637568089,0,1,3,9,1,1,1,17301.2,-414.178,-456.177,146.4,-286.006,-530.177,146.4,-286.006,-530.177,263.3,-414.178,-456.177,263.3
W+1_RB3+_S09_Backward,637572185,0,1,3,9,1,2,1,17301.2,-284.274,-531.177,146.4,-156.102,-605.177,146.4,-156.102,-605.177,263.3,-284.274,-531.177,263.3
W+1_RB3-_S09_Forward,637633625,0,1,3,9,1,1,3,18529.6,-414.178,-456.177,263.9,-286.006,-530.177,263.9,-286.006,-530.177,389.1,-414.178,-456.177,389.1
W+1_RB3+_S09_Forward,637637721,0,1,3,9,1,2,3,18529.6,-284.274,-531.177,263.9,-156.102,-605.177,263.9,-156.102,-605.177,389.1,-284.274,-531.177,389.1
W+1_RB3-_S10_Backward,637568217,0,1,3,10,1,1,1,17301.2,-130.6,-602.15,146.4,17.4,-602.15,146.4,17.4,-602.15,263.3,-130.6,-602.15,263.3
W+1_RB3+_S10_Backward,637572313,0,1,3,10,1,2,1,17301.2,19.4,-602.15,146.4,167.4,-602.15,146.4,167.4,-602.15,263.3,19.4,-602.15,263.3
W+1_RB3-_S10_Forward,637633753,0,1,3,10,1,1,3,18529.6,-130.6,-602.15,263.9,17.4,-602.15,263.9,17.4,-602.15,389.1,-130.6,-602.15,389.1
W+1_RB3+_S10_Forward,637637849,0,1,3,10,1,2,3,18529.6,19.4,-602.15,263.9,167.4,-602.15,263.9,167.4,-602.15,389.1,19.4,-602.15,389.1
W+1_RB3-_S11_Backward,637568345,0,1,3,11,1,1,1,17301.2,187.972,-586.777,146.4,316.144,-512.777,146.4,316.144,-512.777,263.3,187.972,-586.777,263.3
W+1_RB3+_S11_Backward,637572441,0,1,3,11,1,2,1,17301.2,317.876,-511.777,146.4,446.048,-437.777,146.4,446.048,-437.777,263.3,317.876,-511.777,263.3
W+1_RB3-_S11_Forward,637633881,0,1,3,11,1,1,3,18529.6,187.972,-586.777,263.9,316.144,-512.777,263.9,316.144,-512.777,389.1,187.972,-586.777,389.1
W+1_RB3+_S11_Forward,637637977,0,1,3,11,1,2,3,18529.6,317.876,-511.777,263.9,446.048,-437.777,263.9,446.048,-437.777,389.1,317.876,-511.777,389.1
W+1_RB3-_S12_Backward,637568473,0,1,3,12,1,1,1,17301.2,456.177,-414.178,146.4,530.177,-286.006,146.4,530.177,-286.006,263.3,456.177,-414.178,263.3
W+1_RB3+_S12_Backward,637572569,0,1,3,12,1,2,1,17301.2,531.177,-284.274,146.4,605.177,-156.102,146.4,605.177,-156.102,263.3,531.177,-284.274,263.3
W+1_RB3-_S12_Forward,637634009,0,1,3,12,1,1,3,18529.6,456.177,-414.178,263.9,530.177,-286.006,263.9,530.177,-286.006,389.1,456.177,-414.178,389.1
